Date,AAPL
2009-04-27,3.7661890983581543
2009-04-28,3.74112868309021
2009-04-29,3.7785708904266357
2009-04-30,3.799405097961426
2009-05-01,3.841978073120117
2009-05-04,3.9878199100494385
2009-05-05,4.007145404815674
2009-05-06,4.000804424285889
2009-05-07,3.896932601928711
2009-05-08,3.900857925415039
2009-05-11,3.91233229637146
2009-05-12,3.756828784942627
2009-05-13,3.607969284057617
2009-05-14,3.712442398071289
2009-05-15,3.696439504623413
2009-05-18,3.8241639137268066
2009-05-19,3.8483195304870605
2009-05-20,3.800612211227417
2009-05-21,3.7495832443237305
2009-05-22,3.6988561153411865
2009-05-26,3.948866844177246
2009-05-27,4.0174102783203125
2009-05-28,4.078404903411865
2009-05-29,4.100747585296631
2009-06-01,4.20763635635376
2009-06-02,4.2118659019470215
2009-06-03,4.255948066711426
2009-06-04,4.340193271636963
2009-06-05,4.36827278137207
2009-06-08,4.3435139656066895
2009-06-09,4.309392929077148
2009-06-10,4.234812259674072
2009-06-11,4.225753307342529
2009-06-12,4.1357741355896
2009-06-15,4.109201431274414
2009-06-16,4.117053508758545
2009-06-17,4.093803882598877
2009-06-18,4.102862358093262
2009-06-19,4.2115631103515625
2009-06-22,4.147851467132568
2009-06-23,4.046396732330322
2009-06-24,4.113129138946533
2009-06-25,4.22303581237793
2009-06-26,4.300937652587891
2009-06-29,4.286747932434082
2009-06-30,4.3006367683410645
2009-07-01,4.312713623046875
2009-07-02,4.227867126464844
2009-07-06,4.185294151306152
2009-07-07,4.088368892669678
2009-07-08,4.143320560455322
2009-07-09,4.117354869842529
2009-07-10,4.182575225830078
2009-07-13,4.297919750213623
2009-07-14,4.295803070068359
2009-07-15,4.435003280639648
2009-07-16,4.4543280601501465
2009-07-17,4.582052230834961
2009-07-20,4.617077827453613
2009-07-21,4.574805736541748
2009-07-22,4.732723712921143
2009-07-23,4.765333652496338
2009-07-24,4.8308563232421875
2009-07-27,4.834177494049072
2009-07-28,4.8311591148376465
2009-07-29,4.832065105438232
2009-07-30,4.915402889251709
2009-07-31,4.933518886566162
2009-08-03,5.02531099319458
2009-08-04,4.998739719390869
2009-08-05,4.985452175140381
2009-08-06,4.949219226837158
2009-08-07,4.997530937194824
2009-08-10,4.973676681518555
2009-08-11,4.916610240936279
2009-08-12,4.991494655609131
2009-08-13,5.085398197174072
2009-08-14,5.0358781814575195
2009-08-17,4.818778991699219
2009-08-18,4.951938629150391
2009-08-19,4.970055103302002
2009-08-20,5.02229118347168
2009-08-21,5.109554767608643
2009-08-24,5.104722023010254
2009-08-25,5.114989757537842
2009-08-26,5.054900646209717
2009-08-27,5.116499900817871
2009-08-28,5.134616374969482
2009-08-31,5.07905912399292
2009-09-01,4.991191387176514
2009-09-02,4.987568378448486
2009-09-03,5.028934478759766
2009-09-04,5.142466068267822
2009-09-08,5.221576690673828
2009-09-09,5.167529582977295
2009-09-10,5.210404396057129
2009-09-11,5.198326587677002
2009-09-14,5.245431900024414
2009-09-15,5.288910388946533
2009-09-16,5.491518020629883
2009-09-17,5.572439193725586
2009-09-18,5.586630344390869
2009-09-21,5.556436538696289
2009-09-22,5.570324420928955
2009-09-23,5.601123332977295
2009-09-24,5.5503973960876465
2009-09-25,5.506615161895752
2009-09-28,5.620750904083252
2009-09-29,5.597500324249268
2009-09-30,5.596595287322998
2009-10-01,5.461020469665527
2009-10-02,5.5830078125
2009-10-05,5.616824626922607
2009-10-06,5.737303256988525
2009-10-07,5.744548797607422
2009-10-08,5.7149577140808105
2009-10-09,5.751190662384033
2009-10-12,5.761456489562988
2009-10-13,5.737606048583984
2009-10-14,5.775951862335205
2009-10-15,5.753908634185791
2009-10-16,5.6781206130981445
2009-10-19,5.7327728271484375
2009-10-20,6.001506328582764
2009-10-21,6.187506198883057
2009-10-22,6.195962429046631
2009-10-23,6.157914161682129
2009-10-26,6.113831996917725
2009-10-27,5.959537506103516
2009-10-28,5.809468746185303
2009-10-29,5.928736209869385
2009-10-30,5.691708564758301
2009-11-02,5.716167449951172
2009-11-03,5.699256420135498
2009-11-04,5.761456489562988
2009-11-05,5.8586859703063965
2009-11-06,5.868046760559082
2009-11-09,6.083032608032227
2009-11-10,6.128927707672119
2009-11-11,6.137080192565918
2009-11-12,6.099034786224365
2009-11-13,6.17331600189209
2009-11-16,6.239140033721924
2009-11-17,6.250311851501465
2009-11-18,6.218908309936523
2009-11-19,6.054346084594727
2009-11-20,6.036532402038574
2009-11-23,6.216492652893066
2009-11-24,6.173011302947998
2009-11-25,6.165464878082275
2009-11-27,6.056763648986816
2009-11-30,6.036229610443115
2009-12-01,5.947458744049072
2009-12-02,5.925114154815674
2009-12-03,5.932663440704346
2009-12-04,5.837246417999268
2009-12-07,5.705295085906982
2009-12-08,5.7330756187438965
2009-12-09,5.972520351409912
2009-12-10,5.931152820587158
2009-12-11,5.8780083656311035
2009-12-14,5.947759628295898
2009-12-15,5.862914085388184
2009-12-16,5.888879776000977
2009-12-17,5.793163299560547
2009-12-18,5.900958061218262
2009-12-21,5.985502243041992
2009-12-22,6.049818515777588
2009-12-23,6.102357864379883
2009-12-24,6.311909198760986
2009-12-28,6.389510631561279
2009-12-29,6.313720703125
2009-12-30,6.390414237976074
2009-12-31,6.362936973571777
2010-01-04,6.461975574493408
2010-01-05,6.473148822784424
2010-01-06,6.370185375213623
2010-01-07,6.3584089279174805
2010-01-08,6.400681495666504
2010-01-11,6.344216346740723
2010-01-12,6.27205228805542
2010-01-13,6.36052131652832
2010-01-14,6.323683738708496
2010-01-15,6.2180047035217285
2010-01-19,6.493077754974365
2010-01-20,6.393133163452148
2010-01-21,6.282618999481201
2010-01-22,5.971010684967041
2010-01-25,6.131645679473877
2010-01-26,6.2183051109313965
2010-01-27,6.276883602142334
2010-01-28,6.017510890960693
2010-01-29,5.799202919006348
2010-02-01,5.87982177734375
2010-02-02,5.913941383361816
2010-02-03,6.0156965255737305
2010-02-04,5.798901557922363
2010-02-05,5.901863098144531
2010-02-08,5.86140251159668
2010-02-09,5.923905849456787
2010-02-10,5.891599178314209
2010-02-11,5.998788356781006
2010-02-12,6.050421714782715
2010-02-16,6.141610145568848
2010-02-17,6.115945339202881
2010-02-18,6.127419471740723
2010-02-19,6.089374542236328
2010-02-22,6.051629066467285
2010-02-23,5.950175762176514
2010-02-24,6.058877468109131
2010-02-25,6.099339008331299
2010-02-26,6.17844820022583
2010-03-01,6.310398578643799
2010-03-02,6.306173324584961
2010-03-03,6.320663928985596
2010-03-04,6.362333297729492
2010-03-05,6.6111369132995605
2010-03-08,6.615065097808838
2010-03-09,6.7340312004089355
2010-03-10,6.788984775543213
2010-03-11,6.808913707733154
2010-03-12,6.842127799987793
2010-03-15,6.758790969848633
2010-03-16,6.77720832824707
2010-03-17,6.767244815826416
2010-03-18,6.783248424530029
2010-03-19,6.710781574249268
2010-03-22,6.78626823425293
2010-03-23,6.895270824432373
2010-03-24,6.925769805908203
2010-03-25,6.843637466430664
2010-03-26,6.97196626663208
2010-03-29,7.016955852508545
2010-03-30,7.121429920196533
2010-03-31,7.095764636993408
2010-04-01,7.125053882598877
2010-04-05,7.201146125793457
2010-04-06,7.232848644256592
2010-04-07,7.264854431152344
2010-04-08,7.245227336883545
2010-04-09,7.300783634185791
2010-04-12,7.315885543823242
2010-04-13,7.320107460021973
2010-04-14,7.418545246124268
2010-04-15,7.516077041625977
2010-04-16,7.470178604125977
2010-04-19,7.460216522216797
2010-04-20,7.38532829284668
2010-04-21,7.827081680297852
2010-04-22,8.045989990234375
2010-04-23,8.177640914916992
2010-04-26,8.137483596801758
2010-04-27,7.912230968475342
2010-04-28,7.898944854736328
2010-04-29,8.111518859863281
2010-04-30,7.883547306060791
2010-05-03,8.042370796203613
2010-05-04,7.810776710510254
2010-05-05,7.729551792144775
2010-05-06,7.435455799102783
2010-05-07,7.121730327606201
2010-05-10,7.669161796569824
2010-05-11,7.7455573081970215
2010-05-12,7.9137444496154785
2010-05-13,7.801112174987793
2010-05-14,7.664029598236084
2010-05-17,7.676104545593262
2010-05-18,7.619946479797363
2010-05-19,7.498562335968018
2010-05-20,7.17910099029541
2010-05-21,7.316789150238037
2010-05-24,7.4508538246154785
2010-05-25,7.404355525970459
2010-05-26,7.370837211608887
2010-05-27,7.64983606338501
2010-05-28,7.756425857543945
2010-06-01,7.875696659088135
2010-06-02,7.969902992248535
2010-06-03,7.944838523864746
2010-06-04,7.728646278381348
2010-06-07,7.57706880569458
2010-06-08,7.528456211090088
2010-06-09,7.343361854553223
2010-06-10,7.564085006713867
2010-06-11,7.65466833114624
2010-06-14,7.677917957305908
2010-06-15,7.841273307800293
2010-06-16,8.06954574584961
2010-06-17,8.209047317504883
2010-06-18,8.275470733642578
2010-06-21,8.157712936401367
2010-06-22,8.268831253051758
2010-06-23,8.181870460510254
2010-06-24,8.122390747070312
2010-06-25,8.052939414978027
2010-06-28,8.101248741149902
2010-06-29,7.734986782073975
2010-06-30,7.5948805809021
2010-07-01,7.502789497375488
2010-07-02,7.456289768218994
2010-07-06,7.507319450378418
2010-07-07,7.810473442077637
2010-07-08,7.792961120605469
2010-07-09,7.83915901184082
2010-07-12,7.76880407333374
2010-07-13,7.603033065795898
2010-07-14,7.631115913391113
2010-07-15,7.592466354370117
2010-07-16,7.545665264129639
2010-07-19,7.415225028991699
2010-07-20,7.6057515144348145
2010-07-21,7.676711559295654
2010-07-22,7.821042060852051
2010-07-23,7.848819732666016
2010-07-26,7.828892230987549
2010-07-27,7.973827362060547
2010-07-28,7.879621982574463
2010-07-29,7.793565273284912
2010-07-30,7.767597198486328
2010-08-02,7.906491279602051
2010-08-03,7.908905029296875
2010-08-04,7.940615653991699
2010-08-05,7.9019622802734375
2010-08-06,7.853350639343262
2010-08-09,7.903470516204834
2010-08-10,7.832817554473877
2010-08-11,7.554422378540039
2010-08-12,7.602736473083496
2010-08-13,7.521510601043701
2010-08-16,7.477426528930664
2010-08-17,7.6081671714782715
2010-08-18,7.641386032104492
2010-08-19,7.545062065124512
2010-08-20,7.537815093994141
2010-08-23,7.421868801116943
2010-08-24,7.244625091552734
2010-08-25,7.3339996337890625
2010-08-26,7.255190372467041
2010-08-27,7.295653343200684
2010-08-30,7.322224140167236
2010-08-31,7.340342044830322
2010-09-01,7.558650970458984
